Car_Id;SerialNumber;Brand;Model;Sold_Price;Driven_KM;Type;EngineV;FuelType;Safety_Features;Region;Year;Transmission;Condition;Color;Entertainment_Features;Unnamed: 16;Accident_History;Transmission.1;Condition_Score;Car_Age
8946;968TUN97127;Hyundai;308;45616;73850;SUV;1.6;Hybrid;Airbags;Nabeul;2013;Automatic;Excellent;Black;USB Ports;;No;Automatic;3;12
8947;471TUN36667;Ford;Camry;344703;93002;Pickup;99.99;Petrol;Traction Control;Tozeur;2019;Manual;Excellent;White;Navigation, Radio;;No;Manual;3;6
8948;344TUN46403;Toyota;Captur;32160;229135;Hatchback;2.0;Hybrid;Airbags, Lane Assist, ESP;Bizerte;2009;Manual;Average;Blue;Apple CarPlay, Bluetooth;;Yes;Manual;1;16
8949;130TUN68520;Mercedes;308;27810;148386;Pickup;2.0;Petrol;Airbags;Nabeul;2001;Manual;Good;Red;Android Auto, USB Ports, Navigation;;No;Manual;2;24
8950;688TUN89588;Mercedes;Camry;54887;17119;Hatchback;3.2;Electric;Airbags;Tataouine;2014;Manual;Excellent;Blue;Bluetooth, Apple CarPlay, Navigation;;No;Manual;3;11
8951;390TUN86284;CitroÃ«n;Kadjar;43078;62132;SUV;5.0;Diesel;Lane Assist, ABS;Bizerte;2004;Automatic;Average;Red;Android Auto;;No;Automatic;1;21
8952;379TUN63008;Toyota;C3;45686;227317;Coupe;1.6;Hybrid;ABS, Blind Spot Monitor, Lane Assist;Nabeul;2023;Manual;Good;Blue;Navigation;;Yes;Manual;2;2
8953;251TUN17034;Mercedes;Rav4;38229;88005;SUV;2.2;Electric;Blind Spot Monitor, Airbags, Traction Control;Tataouine;2007;Automatic;Excellent;Gray;USB Ports, Bluetooth;;Yes;Automatic;3;18
8954;663TUN28081;Toyota;208;30922;267495;Coupe;2.5;Electric;Blind Spot Monitor, Airbags;Kairouan;2010;Manual;Good;White;Apple CarPlay;;Yes;Manual;2;15
8955;759TUN12101;Kia;E-Class;33707;13447;Sedan;2.2;Petrol;Airbags, Lane Assist, Blind Spot Monitor;Bizerte;2001;Automatic;Average;Black;Bluetooth, Android Auto, Radio;;No;Automatic;1;24
8956;823TUN80657;Peugeot;Berlingo;36775;109428;Coupe;3.0;Hybrid;ABS;Tozeur;2006;Automatic;Average;Blue;Navigation, Radio, Bluetooth;;Yes;Automatic;1;19
8957;805TUN76452;Ford;Tucson;27470;224088;Hatchback;1.6;Petrol;ESP, Lane Assist, Airbags;Nabeul;2004;Automatic;Excellent;Gray;Apple CarPlay, USB Ports;;Yes;Automatic;3;21
8958;241TUN95539;Mercedes;Yaris;32712;79968;Pickup;1.6;Electric;Blind Spot Monitor, Airbags;Tataouine;2004;Automatic;Good;White;Android Auto, Navigation;;Yes;Automatic;2;21
8959;557TUN88179;Kia;Fiesta;52271;205800;SUV;3.0;Hybrid;Blind Spot Monitor;Sfax;2022;Manual;Excellent;Black;Apple CarPlay, Android Auto, Bluetooth;;Yes;Manual;3;3
8960;395TUN10147;Ford;208;37405;233140;Coupe;5.5;Petrol;Lane Assist;Kairouan;2005;Manual;Average;White;Android Auto, Navigation;;No;Manual;1;20
8961;500TUN28446;CitroÃ«n;2008;26013;186977;Pickup;1.5;Electric;Traction Control, ABS, Lane Assist;Monastir;2000;Automatic;Excellent;Gray;USB Ports;;Yes;Automatic;3;25
8962;454TUN75640;Kia;308;48761;130378;Sedan;4.5;Hybrid;Lane Assist, ESP, Blind Spot Monitor;Tataouine;2010;Automatic;Excellent;Gray;Bluetooth;;Yes;Automatic;3;15
8963;608TUN44351;Mercedes;C3;50756;41383;Hatchback;3.0;Diesel;ABS;Kairouan;2014;Manual;Excellent;Red;Radio, Apple CarPlay, Bluetooth;;Yes;Manual;3;11
8964;239TUN71285;CitroÃ«n;E-Class;48764;111582;Pickup;1.9;Diesel;Airbags, Blind Spot Monitor, Lane Assist;Nabeul;2022;Automatic;Average;Red;Bluetooth, Android Auto, Navigation;;No;Automatic;1;3
8965;467TUN93515;Toyota;i10;42854;165872;SUV;1.5;Hybrid;Lane Assist;Tunis;2018;Manual;Average;Blue;Radio, Android Auto;;Yes;Manual;1;7
8966;521TUN50838;Mercedes;Polo;51902;173311;Coupe;1.5;Diesel;Lane Assist;Bizerte;2025;Automatic;Excellent;Blue;Android Auto;;No;Automatic;3;0
8967;327TUN55146;Renault;C4;33333;211859;Sedan;1.6;Diesel;Traction Control;Tataouine;2010;Automatic;Good;Blue;Android Auto;;No;Automatic;2;15
8968;117TUN11103;Hyundai;C-Class;38277;52570;Pickup;2.2;Diesel;Blind Spot Monitor, Lane Assist;Nabeul;2005;Automatic;Average;Black;USB Ports;;Yes;Automatic;1;20
8969;263TUN91232;Hyundai;Tucson;43821;135584;SUV;3.0;Electric;Traction Control;Sfax;2016;Manual;Average;White;Radio, Navigation;;No;Manual;1;9
8970;890TUN83402;Ford;Kadjar;39683;242255;Sedan;3.0;Petrol;Lane Assist;GabÃ¨s;2013;Automatic;Good;Gray;Apple CarPlay;;Yes;Automatic;2;12
8971;664TUN53517;Volkswagen;Corolla;42260;284061;Pickup;1.6;Hybrid;Traction Control, Airbags;Nabeul;2023;Automatic;Average;Blue;Bluetooth;;Yes;Automatic;1;2
8972;218TUN99996;CitroÃ«n;3008;26402;265456;Pickup;3.0;Petrol;ABS;Monastir;2002;Manual;Good;Blue;Apple CarPlay, USB Ports;;No;Manual;2;23
8973;171TUN92358;Volkswagen;Jumpy;37748;222225;Hatchback;3.0;Diesel;Traction Control;Nabeul;2010;Manual;Good;Gray;USB Ports;;No;Manual;2;15
8974;746TUN52908;CitroÃ«n;Captur;35553;59284;SUV;2.5;Diesel;Blind Spot Monitor, Airbags;Sfax;2003;Automatic;Good;Blue;Android Auto, USB Ports, Radio;;Yes;Automatic;2;22
8975;118TUN47599;BMW;3 Series;40916;57933;Coupe;2.5;Diesel;ABS;Kairouan;2010;Manual;Average;Blue;Apple CarPlay;;No;Manual;1;15
8976;507TUN24997;Mercedes;Megane;41999;7700;Sedan;3.0;Hybrid;ABS, Traction Control, Airbags;Kairouan;2004;Automatic;Good;Gray;Navigation, Radio, Android Auto;;Yes;Automatic;2;21
8977;162TUN70902;Peugeot;Camry;45273;132498;Hatchback;5.7;Electric;Blind Spot Monitor, Airbags, Traction Control;GabÃ¨s;2007;Manual;Average;Blue;USB Ports, Radio;;Yes;Manual;1;18
8978;324TUN17258;Kia;C3;50222;173964;Pickup;1.6;Hybrid;ESP, Traction Control, Airbags;Sousse;2022;Automatic;Excellent;Black;Apple CarPlay, Navigation;;Yes;Automatic;3;3
8979;518TUN13084;Ford;Cerato;32958;122226;SUV;1.5;Electric;Traction Control, Blind Spot Monitor, Airbags;Tozeur;2002;Automatic;Excellent;Blue;Android Auto;;No;Automatic;3;23
8980;230TUN83604;Hyundai;5 Series;26788;202873;SUV;2.0;Hybrid;Blind Spot Monitor;Kairouan;2000;Automatic;Excellent;Gray;USB Ports;;Yes;Automatic;3;25
8981;246TUN70067;Toyota;C5;41482;274215;Sedan;3.0;Diesel;ABS, Blind Spot Monitor, Lane Assist;Sfax;2016;Manual;Good;Red;Android Auto;;Yes;Manual;2;9
8982;191TUN33039;Ford;Tiguan;54210;18939;Pickup;1.5;Electric;Airbags, Blind Spot Monitor;Sfax;2020;Automatic;Excellent;Black;Bluetooth;;No;Automatic;3;5
8983;230TUN84422;Mercedes;Berlingo;32515;157735;Hatchback;1.5;Electric;Lane Assist, Traction Control, Airbags;Sousse;2004;Automatic;Excellent;White;Navigation, Android Auto;;No;Automatic;3;21
8984;742TUN65996;Toyota;Fiesta;29516;163825;Coupe;1.5;Electric;Lane Assist;Kairouan;2006;Automatic;Average;White;Bluetooth, Navigation, Android Auto;;No;Automatic;1;19
8985;191TUN26396;Mercedes;C5;33509;238724;Coupe;2.0;Hybrid;Lane Assist;Monastir;2008;Manual;Excellent;Gray;Navigation;;Yes;Manual;3;17
8986;370TUN79776;CitroÃ«n;Accent;28209;178286;Sedan;1.9;Hybrid;Airbags, Lane Assist;Sfax;2004;Automatic;Average;Black;Apple CarPlay, Radio;;No;Automatic;1;21
8987;111TUN75242;Mercedes;Rav4;42882;90256;Pickup;3.0;Hybrid;Airbags, ESP;Tataouine;2011;Automatic;Good;Red;Navigation;;No;Automatic;2;14
8988;545TUN52611;Mercedes;Polo;39354;234423;SUV;4.4;Electric;Airbags, Traction Control, ESP;Tunis;2012;Automatic;Average;Gray;Android Auto, Navigation, Bluetooth;;Yes;Automatic;1;13
8990;842TUN16029;BMW;3008;24884;254366;SUV;1.5;Hybrid;ABS;Kairouan;2006;Manual;Average;Black;Android Auto;;Yes;Manual;1;19
8991;412TUN95864;Volkswagen;C-Class;44066;76925;SUV;4.2;Petrol;ABS, Blind Spot Monitor, Traction Control;Sousse;2008;Manual;Good;Blue;Android Auto, Apple CarPlay, USB Ports;;No;Manual;2;17
8992;247TUN67646;Volkswagen;3008;41325;90121;SUV;3.0;Hybrid;Airbags;Sousse;2009;Automatic;Average;Blue;Apple CarPlay, USB Ports;;Yes;Automatic;1;16
8993;324TUN93101;Renault;Cerato;42416;283092;Hatchback;1.9;Hybrid;Lane Assist, Airbags;Monastir;2023;Automatic;Average;Black;Radio, Navigation, USB Ports;;No;Automatic;1;2
8994;945TUN13296;Hyundai;Berlingo;40943;59665;Hatchback;3.2;Hybrid;Lane Assist, Airbags;Tozeur;2005;Automatic;Good;Blue;USB Ports, Radio;;No;Automatic;2;20
8995;190TUN53633;Toyota;Kadjar;43939;158790;Sedan;2.0;Electric;Lane Assist;Bizerte;2020;Automatic;Average;Black;Apple CarPlay, USB Ports, Android Auto;;Yes;Automatic;1;5
8996;474TUN75433;CitroÃ«n;Sprinter;25704;169512;Sedan;1.6;Hybrid;Traction Control, Airbags, ABS;GabÃ¨s;2001;Automatic;Average;Black;Radio, Apple CarPlay, USB Ports;;No;Automatic;1;24
8997;917TUN92040;Peugeot;Jetta;42613;128476;SUV;2.0;Petrol;Blind Spot Monitor;Monastir;2012;Automatic;Good;Blue;Bluetooth;;No;Automatic;2;13
8998;849TUN50517;Peugeot;Kadjar;49575;227422;Coupe;1.6;Petrol;ABS;Sfax;2025;Automatic;Excellent;Red;Apple CarPlay, USB Ports;;Yes;Automatic;3;0
8999;252TUN44009;CitroÃ«n;Clio;52548;131249;Pickup;2.2;Hybrid;Airbags;Sousse;2025;Automatic;Average;White;Radio;;No;Automatic;1;0
9000;671TUN65293;Ford;Rio;48293;72168;Coupe;1.9;Hybrid;Lane Assist, Traction Control, Blind Spot Monitor;Tataouine;2017;Manual;Good;Gray;Bluetooth;;Yes;Manual;2;8
9001;519TUN80091;CitroÃ«n;Elantra;36457;65466;Sedan;1.4;Petrol;Blind Spot Monitor, Airbags;Nabeul;2006;Automatic;Good;Red;Bluetooth, Radio, Navigation;;Yes;Automatic;2;19
9002;425TUN23311;Peugeot;Transit;46879;174011;Pickup;1.9;Petrol;Lane Assist, ABS;Sfax;2023;Manual;Average;Gray;USB Ports;;Yes;Manual;1;2
9003;229TUN70142;Ford;Hilux;37802;193263;Coupe;2.5;Petrol;Airbags, Blind Spot Monitor, ESP;Kairouan;2011;Automatic;Good;Blue;Radio;;No;Automatic;2;14
9004;287TUN61673;CitroÃ«n;Sorento;30411;133879;Pickup;2.4;Hybrid;Lane Assist, Blind Spot Monitor, Airbags;Tataouine;2000;Automatic;Good;Blue;Navigation, Bluetooth, USB Ports;;No;Automatic;2;25
9005;103TUN76766;BMW;Jumpy;38628;104344;SUV;1.5;Hybrid;ESP, ABS, Traction Control;Bizerte;2008;Manual;Good;White;Apple CarPlay;;Yes;Manual;2;17
9007;815TUN62453;BMW;Corolla;43874;22511;Sedan;3.8;Electric;ABS, Traction Control;Tataouine;2006;Automatic;Good;Red;USB Ports;;Yes;Automatic;2;19
9009;178TUN91448;Toyota;Sportage;48988;172161;SUV;1.9;Petrol;Lane Assist;Tunis;2023;Manual;Good;White;USB Ports;;No;Manual;2;2
9010;518TUN81536;Renault;3008;31084;204692;Sedan;2.5;Electric;Blind Spot Monitor;Monastir;2008;Automatic;Average;Black;Radio, Android Auto;;No;Automatic;1;17
9011;976TUN45332;Volkswagen;3008;35309;45642;Hatchback;2.0;Hybrid;ESP, Airbags;Kairouan;2001;Manual;Good;Black;Navigation;;No;Manual;2;24
9012;400TUN72037;Peugeot;A-Class;53433;27570;Hatchback;1.8;Electric;Airbags;Bizerte;2023;Automatic;Average;Black;Radio, Android Auto;;Yes;Automatic;1;2
9013;182TUN96820;Mercedes;Berlingo;41989;103339;Sedan;4.2;Electric;Traction Control, Blind Spot Monitor;Sousse;2007;Automatic;Good;Gray;Bluetooth;;Yes;Automatic;2;18
9014;161TUN93769;Volkswagen;Berlingo;45899;34783;Pickup;2.0;Diesel;Blind Spot Monitor, Lane Assist;Sousse;2012;Manual;Good;Black;Bluetooth, Android Auto;;No;Manual;2;13
9016;211TUN76880;Volkswagen;Tucson;22451;209862;Pickup;1.4;Hybrid;Blind Spot Monitor, Traction Control;Sfax;2000;Automatic;Average;Blue;Navigation;;No;Automatic;1;25
9017;679TUN73356;Ford;X1;41525;274758;Pickup;1.2;Electric;Traction Control, ESP;Sfax;2022;Manual;Good;Red;Radio, Android Auto;;Yes;Manual;2;3
9018;249TUN26456;Peugeot;Fiesta;34018;291732;Sedan;1.8;Diesel;Traction Control;Sousse;2014;Automatic;Good;Black;Android Auto, USB Ports;;Yes;Automatic;2;11
9019;984TUN45635;Volkswagen;Tiguan;62896;10258;SUV;3.0;Hybrid;Blind Spot Monitor;Tozeur;2023;Manual;Excellent;Black;Radio;;Yes;Manual;3;2
9020;414TUN17031;BMW;C-Class;37010;170084;SUV;1.7;Hybrid;Airbags, Blind Spot Monitor;Sfax;2008;Manual;Excellent;Gray;Android Auto, Apple CarPlay, Radio;;No;Manual;3;17
9021;529TUN59598;Renault;X3;38684;36823;Coupe;1.8;Electric;Traction Control, Airbags, Lane Assist;Tataouine;2009;Automatic;Average;Red;Android Auto;;No;Automatic;1;16
9022;213TUN29767;Peugeot;Kadjar;39208;165595;Pickup;2.2;Hybrid;ABS, Blind Spot Monitor, ESP;Tozeur;2012;Automatic;Good;Red;Navigation;;Yes;Automatic;2;13
9023;909TUN93518;Toyota;Rio;31026;104426;Pickup;1.9;Hybrid;ABS, Blind Spot Monitor;Monastir;2000;Automatic;Excellent;White;Navigation, Apple CarPlay, Radio;;No;Automatic;3;25
9024;358TUN89246;Toyota;Corolla;57435;31927;Coupe;1.4;Electric;ABS;Sousse;2025;Automatic;Excellent;White;Navigation, USB Ports, Apple CarPlay;;No;Automatic;3;0
9026;688TUN32553;Renault;Kuga;47605;35326;Hatchback;1.9;Electric;ABS, Blind Spot Monitor;Nabeul;2015;Manual;Good;White;Android Auto;;Yes;Manual;2;10
9027;509TUN96497;Toyota;Corolla;55494;52259;Pickup;2.0;Electric;Airbags, Traction Control, Blind Spot Monitor;Sousse;2020;Automatic;Excellent;Red;Android Auto;;Yes;Automatic;3;5
9028;920TUN47100;Ford;Sprinter;39083;13658;Sedan;2.4;Electric;ABS;Bizerte;2005;Automatic;Average;White;Navigation;;Yes;Automatic;1;20
9029;190TUN26216;Mercedes;E-Class;33072;247431;Pickup;1.6;Diesel;ESP;Tunis;2009;Manual;Excellent;Black;Bluetooth, Apple CarPlay;;No;Manual;3;16
9030;827TUN90276;Ford;Jetta;50537;12174;Coupe;3.0;Hybrid;Lane Assist, Airbags;Tataouine;2011;Automatic;Excellent;Blue;Radio, USB Ports;;No;Automatic;3;14
9031;300TUN81657;Kia;Captur;55258;95302;Pickup;3.5;Hybrid;Lane Assist, ABS;Sousse;2018;Manual;Excellent;Gray;Navigation, Apple CarPlay;;Yes;Manual;3;7
9032;643TUN29235;Ford;Captur;35625;199486;Hatchback;1.8;Diesel;Airbags, Blind Spot Monitor;Tataouine;2012;Manual;Good;Black;Radio;;Yes;Manual;2;13
9033;102TUN97646;Mercedes;C3;23569;282429;Sedan;2.0;Diesel;Airbags;Tozeur;2005;Manual;Average;Gray;Android Auto, Apple CarPlay, Bluetooth;;Yes;Manual;1;20
9034;414TUN39536;CitroÃ«n;2008;54198;29865;SUV;2.5;Diesel;Airbags;Sousse;2021;Manual;Average;Gray;Apple CarPlay;;No;Manual;1;4
9035;700TUN47683;BMW;Hilux;45646;76623;Sedan;2.4;Diesel;Airbags;Kairouan;2013;Manual;Good;Blue;Bluetooth;;Yes;Manual;2;12
9036;984TUN75888;BMW;Yaris;56504;36305;Coupe;1.0;Electric;Airbags, Lane Assist;Monastir;2024;Automatic;Excellent;Gray;Bluetooth;;Yes;Automatic;3;1
9037;841TUN18489;BMW;208;37184;263534;SUV;1.5;Petrol;Blind Spot Monitor, Airbags, ESP;Sfax;2019;Manual;Average;Gray;Radio, USB Ports;;Yes;Manual;1;6
9038;383TUN86898;Peugeot;Polo;37911;26213;SUV;2.2;Diesel;Blind Spot Monitor;Sousse;2004;Automatic;Good;White;Android Auto, Bluetooth, USB Ports;;No;Automatic;2;21
9039;649TUN13040;BMW;C5;49372;265712;Hatchback;5.5;Petrol;ESP, Airbags, Traction Control;Sousse;2012;Automatic;Excellent;Red;USB Ports;;No;Automatic;3;13
9040;514TUN44035;Toyota;Berlingo;51812;51880;Hatchback;5.5;Hybrid;Blind Spot Monitor;Bizerte;2008;Manual;Good;Red;Android Auto, Apple CarPlay, Navigation;;No;Manual;2;17
9041;118TUN55523;Volkswagen;Accent;38091;154430;Hatchback;1.8;Electric;Airbags;Tataouine;2013;Automatic;Average;Gray;Radio, Navigation;;Yes;Automatic;1;12
9042;936TUN23206;Ford;Berlingo;40603;31270;Hatchback;1.8;Hybrid;Lane Assist, Traction Control, ESP;Tozeur;2006;Automatic;Excellent;Blue;Navigation, Radio;;No;Automatic;3;19
9043;286TUN21941;BMW;GLC;48050;13957;SUV;4.4;Electric;Airbags, ABS;Tozeur;2005;Automatic;Excellent;Gray;Apple CarPlay;;No;Automatic;3;20
9044;999TUN58636;Toyota;GLC;46717;123037;Sedan;2.0;Petrol;Airbags, Lane Assist;Sousse;2018;Automatic;Good;Blue;Navigation;;Yes;Automatic;2;7
9045;772TUN46564;CitroÃ«n;Tucson;53711;91636;Sedan;2.0;Electric;Blind Spot Monitor, Airbags;Tozeur;2023;Automatic;Good;Black;USB Ports;;Yes;Automatic;2;2
9046;843TUN34443;CitroÃ«n;Elantra;41427;83847;Coupe;1.5;Petrol;ABS, Blind Spot Monitor;Sfax;2012;Automatic;Excellent;Red;USB Ports;;No;Automatic;3;13
9047;130TUN25527;Toyota;C3;31256;43476;SUV;2.0;Hybrid;ESP, Blind Spot Monitor, ABS;Monastir;2002;Manual;Average;Red;Bluetooth, Radio;;No;Manual;1;23
9048;152TUN50757;Ford;C4;55449;150263;Hatchback;3.2;Electric;Blind Spot Monitor, Airbags, ESP;Tataouine;2025;Manual;Good;Red;Navigation, Bluetooth, USB Ports;;No;Manual;2;0
9049;640TUN65559;Volkswagen;308;30828;257569;SUV;1.5;Electric;ABS, Traction Control;Monastir;2008;Automatic;Excellent;White;Android Auto, Bluetooth;;Yes;Automatic;3;17
9050;345TUN75099;Peugeot;Fiesta;26977;287661;Pickup;2.2;Diesel;Airbags, Lane Assist;GabÃ¨s;2006;Manual;Good;Red;USB Ports, Android Auto, Radio;;No;Manual;2;19
9051;830TUN94129;Renault;X1;49305;23462;Coupe;2.0;Electric;Lane Assist, ABS;Tunis;2014;Automatic;Good;Black;Apple CarPlay, Radio;;Yes;Automatic;2;11
9052;494TUN16929;Renault;Elantra;36936;161622;Coupe;5.5;Petrol;Lane Assist, ABS, Airbags;Sfax;2003;Automatic;Average;Red;Android Auto;;Yes;Automatic;1;22
9053;307TUN31385;Hyundai;Transit;55513;34707;Hatchback;3.0;Hybrid;Lane Assist;Sousse;2020;Automatic;Good;White;Android Auto;;Yes;Automatic;2;5
9054;815TUN36429;CitroÃ«n;Transit;29936;259675;Sedan;2.8;Petrol;ESP;Sfax;2006;Automatic;Average;White;USB Ports, Android Auto, Apple CarPlay;;Yes;Automatic;1;19
9055;557TUN82189;Hyundai;5 Series;48463;225349;Pickup;3.2;Petrol;Lane Assist;Sfax;2023;Manual;Average;Red;Apple CarPlay, Android Auto;;No;Manual;1;2
9056;737TUN89218;Volkswagen;Rio;30589;205903;Sedan;3.0;Diesel;ABS, Traction Control;Sousse;2004;Manual;Average;Blue;Navigation;;Yes;Manual;1;21
9057;150TUN20509;CitroÃ«n;Hilux;57508;132864;Sedan;3.7;Petrol;Lane Assist, ESP, Airbags;Monastir;2020;Manual;Excellent;Blue;USB Ports, Navigation;;Yes;Manual;3;5
9058;382TUN14251;Renault;3008;43267;140768;SUV;3.0;Electric;Blind Spot Monitor, Lane Assist;Sfax;2011;Automatic;Excellent;Black;Bluetooth, USB Ports;;Yes;Automatic;3;14
9060;586TUN25306;BMW;Sportage;36991;238184;Coupe;2.0;Electric;Lane Assist;Kairouan;2016;Automatic;Average;Blue;Bluetooth, Radio;;Yes;Automatic;1;9
9061;868TUN75061;Kia;Yaris;45819;296165;Coupe;2.3;Electric;ABS, Traction Control, ESP;Sfax;2023;Automatic;Excellent;Black;Android Auto, Navigation;;Yes;Automatic;3;2
9062;703TUN71162;Toyota;Megane;35908;14735;Hatchback;2.2;Petrol;ABS, Blind Spot Monitor, Traction Control;Kairouan;2003;Automatic;Good;Gray;Radio;;Yes;Automatic;2;22
9063;668TUN64387;CitroÃ«n;Symbol;35280;38176;SUV;1.5;Diesel;Lane Assist, Traction Control;Tataouine;2004;Manual;Good;Blue;Android Auto, USB Ports;;No;Manual;2;21
9065;875TUN60849;CitroÃ«n;308;38817;181270;Pickup;2.0;Hybrid;Traction Control;Sfax;2012;Automatic;Good;White;Bluetooth, USB Ports, Radio;;Yes;Automatic;2;13
9066;259TUN56501;Peugeot;Partner;43578;251238;Coupe;2.2;Diesel;Blind Spot Monitor, ABS;Sousse;2018;Manual;Excellent;White;Apple CarPlay, Navigation, Radio;;No;Manual;3;7
9067;731TUN16675;CitroÃ«n;Berlingo;34129;129800;Hatchback;3.0;Electric;Lane Assist;Tozeur;2002;Automatic;Good;Red;Apple CarPlay, Radio;;Yes;Automatic;2;23
9069;391TUN93379;Peugeot;C3;41714;282196;Sedan;1.4;Electric;Blind Spot Monitor, Traction Control;Kairouan;2023;Manual;Good;Blue;USB Ports, Radio, Bluetooth;;Yes;Manual;2;2
9070;636TUN53077;Toyota;308;35672;141425;Hatchback;1.8;Hybrid;ESP, Airbags, Traction Control;Kairouan;2007;Manual;Excellent;Gray;Navigation;;No;Manual;3;18
9071;109TUN92403;Hyundai;i10;44088;119608;Hatchback;1.6;Hybrid;Traction Control, ESP, Airbags;GabÃ¨s;2017;Manual;Average;Black;Apple CarPlay, Bluetooth;;No;Manual;1;8
9072;310TUN67350;CitroÃ«n;Berlingo;59923;91580;Coupe;3.0;Petrol;Traction Control;Nabeul;2025;Automatic;Excellent;Blue;Apple CarPlay;;No;Automatic;3;0
9073;445TUN79482;Volkswagen;5 Series;32600;253876;SUV;2.0;Electric;ABS, Traction Control, Lane Assist;Tozeur;2008;Manual;Excellent;Red;USB Ports, Bluetooth;;No;Manual;3;17
9074;222TUN12966;Volkswagen;Tucson;43410;25062;SUV;2.5;Hybrid;ABS, ESP, Traction Control;Kairouan;2008;Automatic;Good;Blue;Android Auto, Apple CarPlay, Bluetooth;;No;Automatic;2;17
9075;270TUN83152;CitroÃ«n;308;45629;206638;Coupe;1.5;Petrol;ABS, ESP;Tataouine;2019;Automatic;Excellent;Red;USB Ports, Apple CarPlay;;No;Automatic;3;6
9076;988TUN68148;Renault;GLC;36930;184811;SUV;2.4;Petrol;ABS, Blind Spot Monitor;Tunis;2009;Automatic;Good;Blue;Radio, USB Ports;;No;Automatic;2;16
9077;103TUN71823;Ford;7 Series;46140;63281;Coupe;3.2;Diesel;ABS, Airbags;Tataouine;2012;Manual;Good;Red;Bluetooth, Android Auto;;No;Manual;2;13
9078;579TUN88478;CitroÃ«n;Kadjar;49035;195530;Hatchback;2.0;Diesel;Lane Assist, Airbags;Sfax;2025;Automatic;Good;Blue;Radio, Apple CarPlay;;No;Automatic;2;0
9079;832TUN39713;Kia;Jetta;40811;145341;SUV;2.5;Petrol;ESP;Kairouan;2011;Automatic;Good;White;Android Auto;;Yes;Automatic;2;14
9080;525TUN23865;CitroÃ«n;Focus;49137;195970;SUV;3.0;Electric;ESP, Lane Assist;Nabeul;2019;Automatic;Excellent;Red;Navigation, Android Auto, Apple CarPlay;;No;Automatic;3;6
9081;665TUN77106;Toyota;X3;53934;188208;Hatchback;4.6;Petrol;ABS, Lane Assist, ESP;Tataouine;2023;Automatic;Average;White;Radio, Navigation;;No;Automatic;1;2
9082;730TUN71601;Renault;i20;39075;208798;Sedan;1.5;Petrol;ABS, Traction Control;Bizerte;2017;Manual;Average;Black;Apple CarPlay, Android Auto, USB Ports;;Yes;Manual;1;8
9083;258TUN27010;Hyundai;E-Class;36544;192850;Sedan;2.0;Electric;Airbags, ESP, ABS;Nabeul;2013;Manual;Average;Red;Navigation, Radio;;No;Manual;1;12
9084;793TUN88082;Peugeot;Polo;26971;259622;Coupe;2.3;Diesel;Blind Spot Monitor;Monastir;2002;Automatic;Excellent;Gray;Apple CarPlay, USB Ports;;No;Automatic;3;23
9085;702TUN93065;Hyundai;E-Class;49141;12761;SUV;2.0;Petrol;ESP, Traction Control, Lane Assist;Tozeur;2014;Automatic;Good;White;Apple CarPlay;;Yes;Automatic;2;11
9086;357TUN73061;Kia;Tiguan;30343;185628;SUV;3.0;Hybrid;ESP, Airbags, ABS;Nabeul;2000;Manual;Excellent;White;Bluetooth, USB Ports, Radio;;Yes;Manual;3;25
9087;223TUN80185;Mercedes;Captur;43857;174215;SUV;2.0;Petrol;ABS, Blind Spot Monitor;Tunis;2014;Manual;Excellent;Gray;Android Auto, Navigation;;Yes;Manual;3;11
9088;446TUN39712;Mercedes;Megane;40087;152491;Hatchback;2.5;Electric;Traction Control;Bizerte;2010;Automatic;Excellent;Blue;USB Ports;;Yes;Automatic;3;15
9089;999TUN64948;Peugeot;Focus;52857;17984;SUV;2.7;Petrol;Lane Assist, Airbags, ABS;Nabeul;2014;Manual;Excellent;Black;USB Ports;;No;Manual;3;11
9090;208TUN10914;BMW;Picanto;31812;222427;Pickup;2.5;Petrol;ESP, ABS;Tataouine;2005;Automatic;Good;Black;Android Auto, USB Ports, Radio;;Yes;Automatic;2;20
9091;393TUN81700;CitroÃ«n;Clio;32104;234365;Pickup;4.4;Electric;Airbags, ABS;Tunis;2003;Automatic;Good;White;USB Ports, Radio;;No;Automatic;2;22
9092;840TUN81963;Mercedes;Transit;58470;35727;Pickup;3.2;Petrol;Lane Assist, Traction Control;Nabeul;2024;Manual;Average;Black;Radio;;Yes;Manual;1;1
9093;460TUN71016;Ford;Ranger;40816;146505;Coupe;2.0;Hybrid;Traction Control, Airbags;Tunis;2012;Manual;Good;Blue;Bluetooth;;Yes;Manual;2;13
9094;612TUN14125;BMW;5 Series;33407;225001;SUV;1.5;Petrol;ABS, Lane Assist;Tunis;2008;Manual;Excellent;Red;Android Auto, Bluetooth;;No;Manual;3;17
9095;766TUN43671;Hyundai;Tucson;41233;151902;SUV;3.0;Diesel;ABS;Tataouine;2013;Automatic;Average;Gray;USB Ports;;Yes;Automatic;1;12
9096;400TUN35448;Renault;Picanto;44438;6533;Coupe;1.5;Petrol;Blind Spot Monitor, Airbags;Tunis;2014;Automatic;Average;White;USB Ports;;Yes;Automatic;1;11
9097;238TUN37955;Renault;X3;38761;183892;Pickup;3.0;Diesel;Airbags, Lane Assist;Kairouan;2009;Manual;Good;Blue;Android Auto, Apple CarPlay, Bluetooth;;No;Manual;2;16
